item_id,title,genres,directors,cast,vote_average,vote_count,popularity,is_trending,overview,language,imdb_id,tmdb_id,movielens_id,language_code,region,release_date,year
18609,Shaurya,Drama|Thriller,Samar Khan,Kay Kay Menon|Rahul Bose|Amrita Rao|Minissha Lamba|Javed Jaffrey,7.0,13,3.083,0,"Maj. Siddhant Chaudhary, an Indian Army lawyer, attempts to defend Capt. Javed Khan who is accused of killing a decorated officer. The problem is that Khan does not wish to be defended and freely admits to his crime.",Hindi,tt1101665,18609,,hi,India,2008-04-04,2008
848116,Rocky Aur Rani Kii Prem Kahaani,Comedy|Drama|Family|Romance,Karan Johar,Alia Bhatt|Ranveer Singh|Jaya Bachchan|Shabana Azmi|Dharmendra,6.2,61,3.0767,0,"Gym-freak brat Rocky falls in love with Rani, who comes from a well-educated Bengali family. Being from polar opposite worlds, the two decide to switch their families to adjust to each other's cultures and backgrounds and to know if their marriage will survive. Rocky and Rani are trapped in a world where they are united by love but divided by families and the ultimate question is will they fit in?",Hindi,tt14993250,848116,,hi,India,2023-07-28,2023
205022,Chennai Express,Romance|Comedy|Action,Rohit Shetty,Shah Rukh Khan|Deepika Padukone|Nikitin Dheer|Manorama|Sathyaraj,6.5,340,3.0501,0,"Rahul embarks on a journey to a small town in Tamil Nadu to fulfill the last wish of his grandfather: to have his ashes immersed in the Holy water of Rameshwaram. En route, he meets a woman hailing from a unique family down South. As they find love through this journey in the exuberant lands of South India, an unanticipated drive awaits them.",Hindi,tt2112124,205022,,hi,India,2013-08-08,2013
842335,Saanjh,Drama|Family|Music,Ajay K Saklanni,Aditi Charak|Vishal Parpagga|Rupeshwari Sharma|Asif Basra|Taranjit Kaur,10.0,1,3.0299,0,"Saanjh marks the debut of Producer and Director, Ajay K Saklani, who, through this movie attempts to bring to the fore the lesser known Himachali language and tries to revive the almost forgotten Tankri Script. Saanjh is the first feature film to have been made and released in the Western Himalayan/ Pahari language. The serenity of village life amidst the Himalayas reaches the peak of sublimity as the visual tour is accompanied by some of the most melodious songs rendered by Mohit Chauhan and Pavithra Chari which strike the heart strings of even those who are unfamiliar with the Pahari dialect. The movie provides a perfect audio-visual setting for a beautiful confluence of the emotional journeys of a daughter, a mother and an orphaned boy as the sun sets on their lives and dusk sets in. Saanjh was the first film in Himachali dialect to be released in cinema halls across India.",Hindi,tt5008256,842335,,hi,India,2017-04-14,2017
44977,Dhoom 3,Action|Crime,Vijay Krishna Acharya,Aamir Khan|Abhishek Bachchan|Katrina Kaif|Uday Chopra|Jackie Shroff,6.036,288,3.0295,0,"To avenge his father's death, a circus entertainer trained in magic and acrobatics robs banks to take down a corrupt bank owner. Two cops from Mumbai are assigned to the case.",Hindi,tt1833673,44977,,hi,India,2013-12-19,2013
984101,Bad Newz,Comedy|Romance|Drama,Anand Tiwari,Vicky Kaushal|Triptii Dimri|Ammy Virk|Neha Dhupia|Sheeba Chaddha,4.8,18,3.0113,0,"After a whirlwind marriage with social media influencer Akhil Chadha that ends in divorce, chef Saloni Bagga meets hotelier Gurbir Pannu. One night with Gurbir – and then also with Akhil – leads to Saloni getting pregnant. But who's the father? By a one-in-a-billion twist of fate, Saloni is carrying twins – and not just any twins, each child has a different father!",Hindi,tt24517830,984101,,hi,India,2024-07-19,2024
592508,Sooryavanshi,Action|Crime|Thriller,Rohit Shetty,Akshay Kumar|Katrina Kaif|Javed Jaffrey|Kumud Mishra|Abhimanyu Singh,5.8,163,3.0004,0,"A fearless, faithful albeit slightly forgetful Mumbai cop, Veer Sooryavanshi, the chief of the Anti-Terrorism Squad in India pulls out all the stops and stunts to thwart a major conspiracy to attack his city.",Hindi,tt9531772,592508,,hi,India,2021-11-05,2021
32740,Krrish,Action|Science Fiction,Rakesh Roshan,Hrithik Roshan|Priyanka Chopra Jonas|Rekha|Naseeruddin Shah|Sharat Saxena,6.378,246,2.9881,0,"In Singapore, Krishna is forced by circumstances to use his superpowers and become a masked superhero named Krrish, before getting drawn towards his lost legacy.",Hindi,tt0432637,32740,,hi,India,2006-06-23,2006
1148172,Do Patti,Thriller|Mystery|Drama|Crime,Shashanka Chaturvedi,Kajol|Kriti Sanon|Shaheer Sheikh|Tanvi Azmi|Brijendra Kala,7.1,49,2.9787,0,A puzzling investigation leads a no-nonsense cop down a dark path involving the vicious rivalry between twin sisters and the volatile man they both love.,Hindi,tt28075881,1148172,,hi,India,2024-10-24,2024
960876,Dunki,Adventure|Comedy|Drama,Rajkumar Hirani,Shah Rukh Khan|Taapsee Pannu|Vikram Kochhar|Anil Grover|Boman Irani,6.3,81,2.9767,0,"Four friends from a sleepy little village in Punjab share a common dream: to go to England. Their problem is that they have neither the visa nor the ticket. A soldier alights from a train one day, and their lives change. He gives them a soldier's promise: He will take them to the land of their dreams. What follows is a hilarious and heartwarming tale of a perilous journey through the desert and the sea, but most crucially through the hinterlands of their mind.",Hindi,tt15428134,960876,,hi,India,2023-12-21,2023
280795,Haider,Crime|Drama,Vishal Bhardwaj,Shahid Kapoor|Tabu|Kay Kay Menon|Shraddha Kapoor|Narendra Jha,7.149,232,2.9437,0,A young man returns to Kashmir after his father's disappearance to confront his uncle - the man he suspects to have a role in his father's fate.,Hindi,tt3390572,280795,,hi,India,2014-10-02,2014
1147546,The Diplomat,Thriller|Drama,Shivam Nair,John Abraham|Sadia Khateeb|Kumud Mishra|Sharib Hashmi|Ashwath Bhatt,6.321,14,2.9375,0,An Indian diplomat maneuvers political and moral tensions to free a young woman claiming forced marriage in Pakistan. Based on true events.,Hindi,tt26229612,1147546,,hi,India,2025-03-07,2025
14073,Jodhaa Akbar,Romance|History|Drama,Ashutosh Gowariker,Hrithik Roshan|Aishwarya Rai Bachchan|Sonu Sood|Kulbhushan Kharbanda|Suhasini Mulay,7.3,250,2.8979,0,A sixteenth century love story about a marriage of alliance that gave birth to true love between a Mughal emperor and a Rajput princess.,Hindi,tt0449994,14073,,hi,India,2008-02-13,2008
1184889,Jigra,Crime|Drama|Thriller,Vasan Bala,Alia Bhatt|Vedang Raina|Manoj Pahwa|Vivek Gomber|Akashdeep Sabir,6.2,52,2.8965,0,"When Ankur is wrongfully imprisoned and sentenced to death in a foreign country, his steely sister Satya is driven by a lethal resolve to break him free.",Hindi,tt26733317,1184889,,hi,India,2024-10-10,2024
17501,Don,Action|Drama|Thriller,Farhan Akhtar,Shah Rukh Khan|Priyanka Chopra Jonas|Arjun Rampal|Boman Irani|Om Puri,6.9,276,2.8935,0,"DCP DeSilva sees a way to bring to justice the feared head of a criminal empire by recruiting a man named Vijay, who looks exactly like the crime boss. The ruse works too well, and soon Vijay finds his life in danger when DeSilva, the only one who knows his true identity, dies.",Hindi,tt0461936,17501,,hi,India,2006-10-20,2006
1163194,Lost Ladies,Comedy|Drama|Romance,Kiran Rao,Nitanshi Goel|Pratibha Ranta|Sparsh Shrivastava|Ravi Kishan|Chhaya Kadam,7.76,102,2.8379,0,"In 2001, somewhere in rural India, two young brides get accidentally swapped on a train. In the ensuing chaos, they both encounter a host of colourful characters, resulting in hilarious and unexpected consequences.",Hindi,tt21626284,1163194,,hi,India,2024-03-01,2024
185008,Yeh Jawaani Hai Deewani,Romance|Comedy,Ayan Mukerji,Ranbir Kapoor|Deepika Padukone|Aditya Roy Kapur|Kalki Koechlin|Kunaal Roy Kapur,7.3,272,2.8132,0,"On a trekking trip, an introverted Naina falls for a charming ex-classmate, whose thirst for adventure drives them apart. Years later, their paths cross again.",Hindi,tt2178470,185008,,hi,India,2013-05-31,2013
1187619,Shaitaan,Thriller|Horror,Vikas Bahl,Ajay Devgn|R. Madhavan|Janki Bodiwala|Jyothika|Anngad Raaj,6.3,63,2.8085,0,"Kabir and his family's fun weekend retreat takes terrifying turn when an intruder takes over the control of the  body of his teenage daughter, putting her at the mercy of his increasingly sinister orders.",Hindi,tt27744786,1187619,,hi,India,2024-03-08,2024
1029827,Drishyam 2,Crime|Thriller|Drama|Mystery,Abhishek Pathak,Ajay Devgn|Akshaye Khanna|Tabu|Shriya Saran|Ishita Dutta,7.9,82,2.8044,0,"7 years after the case related to Vijay Salgaonkar and his family was closed, a series of unexpected events bring truth to light that threatens to change everything for the Salgaonkars. Can Vijay save his family this time?",Hindi,tt15501640,1029827,,hi,India,2022-11-18,2022
381418,Sanam Teri Kasam,Drama|Romance,Radhika Rao|Vinay Sapru,Harshvardhan Rane|Mawra Hocane|Vijay Raaz|Murali Sharma|Manish Chaudhary,7.821,126,2.7737,0,"Tough ex-convict Inder and traditional mousy Saraswati fall in love and get married, but a tragedy changes their lives forever. The film is a modern rendition of the legends of Shiva-Sati and the novel Love Story by Eric Segal.",Hindi,tt5255710,381418,,hi,India,2016-02-05,2016
107745,Saajan,Drama|Romance,Lawrence D'Souza,Sanjay Dutt|Salman Khan|Madhuri Dixit|Laxmikant Berde|Kader Khan,6.4,34,2.7693,0,"Breaking conventional barriers, a poor, disabled orphan befriends the son of a wealthy businessman. However, their friendship is put to the test after both friends fall in love with the same woman.",Hindi,tt0102825,107745,,hi,India,1991-08-30,1991
1252470,Sikandar Ka Muqaddar,Thriller|Crime|Mystery|Action,Neeraj Pandey,Jimmy Shergill|Avinash Tiwary|Tamannaah Bhatia|Divya Dutta|Rajeev Mehta,5.663,49,2.7669,0,"After an unsolved diamond heist, a hard-nosed cop’s pursuit of his key suspect turns into obsession, until they finally face each other — and the truth.",Hindi,tt31522415,1252470,,hi,India,2024-11-29,2024
14070,Ghajini,Action|Romance|Thriller,A.R. Murugadoss,Aamir Khan|Asin Thottumkal|Jiah Khan|Pradeep Ram Singh Rawat|Riyaz Khan,7.0,414,2.7642,0,"A man suffering from anterograde amnesia as a result of a violent attack in the past sets out to avenge his girlfriend's death with the aid of photographs, notes and tattoos all over his body.",Hindi,tt1166100,14070,,hi,India,2008-12-25,2008
15772,Guru,Drama|Romance,Mani Ratnam,Abhishek Bachchan|Aishwarya Rai Bachchan|Mithun Chakraborty|R. Madhavan|Vidya Balan,6.798,126,2.763,0,"A villager, Gurukant Desai, arrives in Bombay in 1958, and rises from its streets to become the biggest tycoon in India.",Hindi,tt0499375,15772,,hi,India,2007-01-12,2007
1379877,Azaad,Drama|Action,Abhishek Kapoor,Ajay Devgn|Aaman Devgan|Rasha Thadani|Diana Penty|Mohit Malik,6.0,7,2.762,0,"In 1920s India, a young stable boy bonds with a spirited horse. Amid rebellion and tyranny, his quest to ride the majestic animal becomes a journey of courage, awakening him to the country's fight for freedom.",Hindi,tt26439870,1379877,,hi,India,2025-01-17,2025
132316,Jab Tak Hai Jaan,Drama|Romance,Yash Chopra,Shah Rukh Khan|Katrina Kaif|Anushka Sharma|Sarika|Andrew Bicknell,7.1,265,2.7538,0,A bomb disposal expert becomes bitter and lonely and is unable to fall in love until he is forced to deal with his past.,Hindi,tt2176013,132316,,hi,India,2012-11-13,2012
534780,Andhadhun,Crime|Mystery|Thriller|Comedy,Sriram Raghavan,Ayushmann Khurrana|Tabu|Radhika Apte|Manav Vij|Zakir Hussain,7.631,543,2.7451,0,A series of mysterious events changes the life of a blind pianist who now must report a crime that was actually never witnessed by him.,Hindi,tt8108198,534780,,hi,India,2018-10-05,2018
13986,Dil To Pagal Hai,Drama|Romance|Comedy,Yash Chopra,Shah Rukh Khan|Madhuri Dixit|Karisma Kapoor|Akshay Kumar|Farida Jalal,6.9,173,2.744,0,"Rahul, the director of a successful dance troupe, considers Nisha his best friend, though secretly, she is madly in love with him. He then falls for Pooja, who is engaged to Ajay.",Hindi,tt0118983,13986,,hi,India,1997-10-30,1997
556271,Kalank,Drama|Romance,Abhishek Varman,Alia Bhatt|Varun Dhawan|Aditya Roy Kapur|Sanjay Dutt|Madhuri Dixit,5.6,53,2.7364,0,"Set in 1945, in Pre-Independent India, the elite, opulent and solemn world of the Chaudhry family, and the wild, mysterious and musical underbelly of the town, Hira Mandi, clash when Roop Chaudhry encounters Zafar, a daredevil from Hira Mandi, unleashing deep-buried truths, secrets of betrayal and affairs that threaten to bring both worlds crashing down.",Hindi,tt6988116,556271,,hi,India,2019-04-17,2019
720557,Tiger 3,Action|Adventure|Thriller,Maneesh Sharma,Salman Khan|Katrina Kaif|Emraan Hashmi|Simran|Revathi,5.8,51,2.7265,0,"Following the events of Tiger Zinda Hai, War, and Pathaan, Avinash Singh Rathore returns as Tiger but this time the battle is within. He has to choose between his country or family as an old enemy is after his life, who claims that his family was killed by Tiger. He holds Tiger captive in Pakistan as the Indian agent's loyalty towards his country faces its biggest test.",Hindi,tt18411490,720557,,hi,India,2023-11-12,2023
4435,Aśoka,Action|Adventure|Drama|History|Romance|War,Santosh Sivan,Shah Rukh Khan|Kareena Kapoor Khan|Hrishitaa Bhatt|Danny Denzongpa|Sooraj Balaji,6.5,150,2.7232,0,"A young Prince Asoka works to perfect his skills in battle and also deals with family conflict. During a struggle with one of his step-brothers, his mother urges Asoka to escape to stay alive. While away, Asoka meets Kaurwaki and falls in love, but must use his skills as a warrior to protect her. A dangerous and heartbreaking web of conspiracy follows, which leads Asoka to embrace a Buddhist path.",Hindi,tt0249371,4435,,hi,India,2001-09-13,2001
259720,2 States,Comedy|Romance|Drama,Abhishek Varman,Alia Bhatt|Arjun Kapoor|Amrita Singh|Revathi|Ronit Roy,6.5,148,2.7031,0,"A man and a woman come from two very different cultural backgrounds, and decide that they won't get married until they convince their parents. As feared, differences between the families pose a hurdle.",Hindi,tt2372678,259720,,hi,India,2014-04-17,2014
577328,Kabir Singh,Drama|Romance,Sandeep Reddy Vanga,Shahid Kapoor|Kiara Advani|Arjan Bajwa|Suresh Oberoi|Nikita Dutta,6.486,142,2.6922,0,"Kabir, a genius yet hostile medical student, falls in love with Preeti from his college. When Preeti's father spots the couple kissing, he opposes their relationship and decides to marry her off.",Hindi,tt8983202,577328,,hi,India,2019-06-20,2019
980599,Bhool Bhulaiyaa 3,Horror|Comedy,Anees Bazmee,Kartik Aaryan|Vidya Balan|Madhuri Dixit|Triptii Dimri|Vijay Raaz,5.522,23,2.6917,0,"Rooh Baba ventures into a haunted mansion in the kingdom of Raktaghat in West Bengal, where he confronts two vengeful spirits, both asserting to be Manjulika.",Hindi,tt26932223,980599,,hi,India,2024-11-01,2024
62201,Shahenshah,Action,Tinnu Anand,Amitabh Bachchan|Meenakshi Sheshadri|Aruna Irani|Rohini Hattangadi|Supriya Pathak,6.2,22,2.6823,0,"Inspector Srivastav is framed by a wily and cunning gangster, J.K., and unable to prove his innocence, hangs himself, leaving behind his wife, and son, Vijay. Years later, Vijay has grown up and has joined the police force as an Inspector. Unlike his dad, he is corrupt and does accept bribes to turn a nelson's eye to crime. The City Police are assigned the task of apprehending a customed man called ""Shahenshah"", who operates at night and targets, tries and kills gangsters in a ""Judge and Executioner ""style. No one knows the real identity of Shahenshah, as he is feared by the police department, and respected by the poor and middle-class.",Hindi,tt0093949,62201,,hi,India,1988-01-29,1988
598826,Sardar Udham,Crime|Drama|History,Shoojit Sircar,Vicky Kaushal|Shaun Scott|Stephen Hogan|Amol Parashar|Kirsty Averton,7.111,104,2.6752,0,"A young Sardar Udham Singh left deeply scarred by the Jallianwala Bagh massacre, escaped into the mountains of Afghanistan, reaching London in 1933-34. Carrying an unhealed wound for 21 years, the revolutionary assassinated Michael O’Dwyer on 13th March, 1940, the man at the helm of affairs in Punjab, April 1919 to avenge the lost lives of his beloved brethren.",Hindi,tt10280296,598826,,hi,India,2021-10-16,2021
8453,Fanaa,Action|Drama|Romance|Thriller,Kunal Kohli,Aamir Khan|Kajol|Rishi Kapoor|Kirron Kher|Sanaya Irani,6.751,209,2.6672,0,"Zooni Ali Beg is a blind Kashmiri girl who travels without her parents for the first time with a dance troupe to Delhi to perform in a ceremony for independence day. On her journey, she meets Rehan Khan, a casanova and tour guide who flirts with her. Although her friends warn Zooni about him, she cannot resist falling in love with him and he takes her on a private tour of New Delhi. But there is more to Rehan than meets the eye and Zooni will have to make a heartbreaking decision.",Hindi,tt0439662,8453,,hi,India,2006-05-26,2006
901315,Mr. & Mrs. Mahi,Drama|Romance,Sharan Sharma,Rajkummar Rao|Janhvi Kapoor|Kumud Mishra|Arjit Taneja|Yamini Das,6.2,8,2.6478,0,"Poles apart, Mahima and Mahendra find a unifying force in the form of cricket. While one Mahi (Mahendra) is grappling to come to terms with his dream of playing for India getting shattered, he wants to live it through the other Mahi (Mahima.) Mahima is a doctor but Mahendra hasn't seen anyone play like her. Will the clash of dreams unite Mr. and Mrs. Mahi or create boundaries for life?",Hindi,tt16227342,901315,,hi,India,2024-05-31,2024
1311649,Son Of Sardaar 2,,Vijay Kumar Arora,Ajay Devgn|Sanjay Dutt|Mrunal Thakur|Kubbra Sait|Neeru Bajwa,0.0,0,2.6454,0,,Hindi,,1311649,,hi,India,2025-07-25,2025
